ID,E,N,Z,Xa,Huyen,Tinh,QSH,QCN,QTM-DV,QRE1,Qi,KS,QSP,QT,fT,QAN,fAN,QAQ,fAQ,QRE2,QNN,QRE3,Qs,fs,Ws,Qg,fg,Wg,Qr,fr,Wr,Wru,WSCI1,WSCI2,WSC3
X459,105.399,10.4707,2,Nhơn Mỹ,Chợ Mới,An Giang,2655.000,133.000,398.000,3186.000,138.000,1.120,154.690,59726.728,0.005,465.033,1,951.598,0.001,3951,61143.359,57192.359,61143359.06,0,6114.336,48914.687,0.002,97.829,1369863.014,0.05,68493.151,74705.316,0.049,0.039,1.306
X460,106.33,10.4764,2,Tân Lý Đông,Châu Thành,Tiền Giang,1688.000,84.000,253.000,2026.000,810.000,1.120,907.650,41868.388,0.005,410.933,1,3388.83,0.001,2650,45668.151,43018.151,4566815.146,0,456.682,3653.452,0.002,7.307,1369863.014,0.05,68493.151,68957.139,0.448,0.343,1.603
X461,106.565,10.4603,2,Thuận Mỹ,Châu Thành,Long An,1149.000,57.000,172.000,1379.000,273.000,1.120,305.880,38018.661,0.005,0,1,39416.83,0.001,1609,77435.491,75826.491,77435491.19,0,7743.549,61948.393,0.002,123.897,1369863.014,0.05,68493.151,76360.597,0.222,0.19,1.007
X462,105.641,10.4849,2,Mỹ Trà,Cao Lanh,Đồng Tháp,985.000,197.000,148.000,1330.000,532.000,1.120,595.840,12533.242,0.005,142.187,1,2630.137,0.001,1537,15305.566,13768.566,15305565.66,0,1530.557,12244.453,0.002,24.489,1369863.014,0.05,68493.151,70048.196,0.448,0.388,5.088
X463,105.44,10.469,2,Long Giang,Chợ Mới,An Giang,1897.000,95.000,285.000,2277.000,436.000,1.120,488.640,59726.728,0.005,465.033,1,951.598,0.001,3042,61143.359,58101.359,61143359.06,0,6114.336,48914.687,0.002,97.829,1369863.014,0.05,68493.151,74705.316,0.215,0.161,1.286
X464,106.362,10.4814,2,Tân Hương,Châu Thành,Tiền Giang,2735.000,137.000,410.000,3282.000,1313.000,1.120,1470.340,41868.388,0.005,410.933,1,3388.83,0.001,3906,45668.151,41762.151,4566815.146,0,456.682,3653.452,0.002,7.307,1369863.014,0.05,68493.151,68957.139,0.448,0.376,1.651
X465,105.512,10.4661,2,Mỹ An,Chợ Mới,An Giang,1347.000,67.000,202.000,1617.000,27.000,1.120,30.600,59726.728,0.005,465.033,1,951.598,0.001,2382,61143.359,58761.359,61143359.06,0,6114.336,48914.687,0.002,97.829,1369863.014,0.05,68493.151,74705.316,0.019,0.013,1.271
X466,106.117,10.4778,2,Mỹ Phước Tây,Cai Lậy,Tiền Giang,1399.000,70.000,210.000,1678.000,671.000,1.120,751.740,67002.126,0.005,404.147,1,9409.542,0.001,2427,76815.814,74388.814,7681581.412,0,768.158,6145.265,0.002,12.291,1369863.014,0.05,68493.151,69273.599,0.448,0.31,0.931
X467,105.284,10.4549,2,Cần Đăng,Châu Thành,An Giang,2108.000,105.000,316.000,2529.000,59.000,1.120,66.480,85951.317,0.005,128.892,1,4779.768,0.001,3092,90859.978,87767.978,90859977.66,0,9085.998,72687.982,0.002,145.376,1369863.014,0.05,68493.151,77724.524,0.026,0.022,0.886
X468,105.084,10.4623,2,Tân Lập,Tịnh Biên,An Giang,602.000,30.000,90.000,723.000,391.000,1.120,437.620,53941.736,0.005,413.943,1,319.374,0.001,1407,54675.052,53268.052,54675052.45,0,5467.505,43740.042,0.002,87.48,1369863.014,0.05,68493.151,74048.136,0.605,0.311,1.39
X469,106.408,10.4731,2,Trung Hòa,Chợ Gạo,Tiền Giang,734.000,37.000,110.000,881.000,352.000,1.120,394.690,50304.521,0.005,1878.781,1,1249.315,0.001,3013,53432.617,50419.617,5343261.657,0,534.326,4274.609,0.002,8.549,1369863.014,0.05,68493.151,69036.026,0.448,0.131,1.369
X470,105.358,10.4676,2,Bình Thành,Châu Thành,An Giang,892.000,45.000,134.000,1070.000,15.000,1.120,17.160,85951.317,0.005,128.892,1,4779.768,0.001,1633,90859.978,89226.978,90859977.66,0,9085.998,72687.982,0.002,145.376,1369863.014,0.05,68493.151,77724.524,0.016,0.011,0.871
X471,106.495,10.4663,2,Phước Tân Hưng,Châu Thành,Long An,744.000,37.000,112.000,892.000,316.000,1.120,353.930,38018.661,0.005,0,1,39416.83,0.001,1122,77435.491,76313.491,77435491.19,0,7743.549,61948.393,0.002,123.897,1369863.014,0.05,68493.151,76360.597,0.397,0.315,1.001
X472,105.778,10.4496,2,Tân Hội Trung,Cao Lãnh,Đồng Tháp,1196.000,239.000,179.000,1615.000,646.000,1.120,723.520,162342.524,0.005,107.333,1,35159.817,0.001,2569,197609.674,195040.674,197609674.3,0,19760.967,158087.739,0.002,316.175,1369863.014,0.05,68493.151,88570.294,0.448,0.282,0.454
X473,106.674,10.4618,2,Long Hựu Tây,Cần Đước,Long An,962.000,48.000,144.000,1155.000,291.000,1.120,325.650,36722.164,0.005,189.832,1,29974.429,0.001,1558,66886.425,65328.425,66886425.19,0,6688.643,53509.14,0.002,107.018,1369863.014,0.05,68493.151,75288.811,0.282,0.209,1.152
X474,106.604,10.459,2,Tân Chánh,Cần Đước,Long An,1363.000,68.000,204.000,1635.000,316.000,1.120,353.960,36722.164,0.005,189.832,1,29974.429,0.001,2038,66886.425,64848.425,66886425.19,0,6688.643,53509.14,0.002,107.018,1369863.014,0.05,68493.151,75288.811,0.216,0.174,1.161
X475,105.243,10.44,2,Vĩnh Hanh,Châu Thành,An Giang,1442.000,72.000,216.000,1730.000,234.000,1.120,261.700,85951.317,0.005,128.892,1,4779.768,0.001,2293,90859.978,88566.978,90859977.66,0,9085.998,72687.982,0.002,145.376,1369863.014,0.05,68493.151,77724.524,0.151,0.114,0.878
X476,104.996,10.4466,2,Châu Lăng,Tri Tôn,An Giang,1577.000,79.000,237.000,1893.000,60.000,1.120,66.850,116761.297,0.005,403.973,1,398.904,0.001,2881,117564.174,114683.174,117564174.2,0,11756.417,94051.339,0.002,188.103,1369863.014,0.05,68493.151,80437.671,0.035,0.023,0.701
X477,105.584,10.4616,2,Tân Thuận Tây,Cao Lanh,Đồng Tháp,1367.000,273.000,205.000,1845.000,642.000,1.120,719.070,12533.242,0.005,142.187,1,2630.137,0.001,2052,15305.566,13253.566,15305565.66,0,1530.557,12244.453,0.002,24.489,1369863.014,0.05,68493.151,70048.196,0.39,0.35,5.285
X478,106.194,10.4745,2,Mỹ Phước,Tân Phước,Tiền Giang,670.000,34.000,101.000,804.000,322.000,1.120,360.190,115243.264,0.005,385.68,1,3217.221,0.001,1769,118846.165,117077.165,11884616.53,0,1188.462,9507.693,0.002,19.015,1369863.014,0.05,68493.151,69700.628,0.448,0.204,0.595
X479,106.648,10.447,2,Bình Đông,Gò Công Đông,Tiền Giang,1808.000,362.000,271.000,2441.000,4.000,1.120,4.040,53873.409,0.005,930.667,1,39974.214,0.001,3681,94778.29,91097.29,9477828.955,0,947.783,7582.263,0.002,15.165,1369863.014,0.05,68493.151,69456.098,0.002,0.001,0.762
X480,106.161,10.4608,2,Mỹ Hạnh Đông,Cai Lậy,Tiền Giang,859.000,43.000,129.000,1031.000,412.000,1.120,461.890,67002.126,0.005,404.147,1,9409.542,0.001,1780,76815.814,75035.814,7681581.412,0,768.158,6145.265,0.002,12.291,1369863.014,0.05,68493.151,69273.599,0.448,0.259,0.923
X481,105.664,10.4623,2,An Bình,Cao Lãnh,Đồng Tháp,1146.000,229.000,172.000,1547.000,619.000,1.120,693.060,162342.524,0.005,107.333,1,35159.817,0.001,2501,197609.674,195108.674,197609674.3,0,19760.967,158087.739,0.002,316.175,1369863.014,0.05,68493.151,88570.294,0.448,0.277,0.454
X482,105.978,10.4465,2,Hậu Mỹ Trinh,Cái Bè,Tiền Giang,1058.000,53.000,159.000,1270.000,508.000,1.120,568.960,74338.251,0.005,544.8,1,16021.075,0.001,2203,90904.126,88701.126,9090412.561,0,909.041,7272.33,0.002,14.545,1369863.014,0.05,68493.151,69416.737,0.448,0.258,0.783
X483,106.039,10.4392,2,Mỹ Thành Nam,Cai Lậy,Tiền Giang,1278.000,64.000,192.000,1533.000,613.000,1.120,686.780,67002.126,0.005,404.147,1,9409.542,0.001,2282,76815.814,74533.814,7681581.412,0,768.158,6145.265,0.002,12.291,1369863.014,0.05,68493.151,69273.599,0.448,0.301,0.929
X484,105.195,10.434,2,Vĩnh Bình,Châu Thành,An Giang,1024.000,51.000,154.000,1229.000,154.000,1.120,172.470,85951.317,0.005,128.892,1,4779.768,0.001,1792,90859.978,89067.978,90859977.66,0,9085.998,72687.982,0.002,145.376,1369863.014,0.05,68493.151,77724.524,0.14,0.096,0.873
X485,106.522,10.4515,2,Thanh Phú Long,Châu Thành,Long An,1212.000,61.000,182.000,1455.000,424.000,1.120,474.840,38018.661,0.005,0,1,39416.83,0.001,1685,77435.491,75750.491,77435491.19,0,7743.549,61948.393,0.002,123.897,1369863.014,0.05,68493.151,76360.597,0.326,0.282,1.008
X486,105.556,10.4555,2,Bình Phước Xuân,Chợ Mới,An Giang,1317.000,66.000,198.000,1580.000,636.000,1.120,712.390,59726.728,0.005,465.033,1,951.598,0.001,2345,61143.359,58798.359,61143359.06,0,6114.336,48914.687,0.002,97.829,1369863.014,0.05,68493.151,74705.316,0.451,0.304,1.271
X487,104.925,10.4453,2,Lương Phi,Tri Tôn,An Giang,1037.000,52.000,155.000,1244.000,235.000,1.120,262.780,116761.297,0.005,403.973,1,398.904,0.001,2232,117564.174,115332.174,117564174.2,0,11756.417,94051.339,0.002,188.103,1369863.014,0.05,68493.151,80437.671,0.211,0.118,0.697
X488,105.608,10.4547,2,Hòa An,Cao Lanh,Đồng Tháp,1859.000,372.000,279.000,2510.000,163.000,1.120,182.430,12533.242,0.005,142.187,1,2630.137,0.001,2717,15305.566,12588.566,15305565.66,0,1530.557,12244.453,0.002,24.489,1369863.014,0.05,68493.151,70048.196,0.073,0.067,5.564
X489,105.84,10.4182,2,Thanh Mỹ,Tháp Mười,Đồng Tháp,1283.000,64.000,192.000,1539.000,616.000,1.120,689.470,142004.215,0.005,327.662,1,9306.639,0.001,2586,151638.515,149052.515,151638515.1,0,15163.852,121310.812,0.002,242.622,1369863.014,0.05,68493.151,83899.624,0.448,0.267,0.563
X490,106.367,10.4568,2,Hòa Tịnh,Chợ Gạo,Tiền Giang,728.000,36.000,109.000,874.000,350.000,1.120,391.550,50304.521,0.005,1878.781,1,1249.315,0.001,3006,53432.617,50426.617,5343261.657,0,534.326,4274.609,0.002,8.549,1369863.014,0.05,68493.151,69036.026,0.448,0.13,1.369
X491,106.427,10.4513,2,Tân Bình Thạnh,Chợ Gạo,Tiền Giang,801.000,40.000,120.000,962.000,385.000,1.120,430.980,50304.521,0.005,1878.781,1,1249.315,0.001,3094,53432.617,50338.617,5343261.657,0,534.326,4274.609,0.002,8.549,1369863.014,0.05,68493.151,69036.026,0.448,0.139,1.371
X492,106.742,10.4442,2,Gia Thuận,Gò Công Đông,Tiền Giang,728.000,146.000,109.000,982.000,12.000,1.120,13.520,53873.409,0.005,930.667,1,39974.214,0.001,2222,94778.29,92556.29,9477828.955,0,947.783,7582.263,0.002,15.165,1369863.014,0.05,68493.151,69456.098,0.014,0.006,0.75
X493,105.62,10.4649,2,Hoà Thuận,Cao Lanh,Đồng Tháp,897.000,179.000,135.000,1211.000,137.000,1.120,153.650,12533.242,0.005,142.187,1,2630.137,0.001,1418,15305.566,13887.566,15305565.66,0,1530.557,12244.453,0.002,24.489,1369863.014,0.05,68493.151,70048.196,0.127,0.108,5.044
X494,105.633,10.4638,2,1,Cao Lanh,Đồng Tháp,1150.000,230.000,172.000,1552.000,621.000,1.120,695.300,12533.242,0.005,142.187,1,2630.137,0.001,1759,15305.566,13546.566,15305565.66,0,1530.557,12244.453,0.002,24.489,1369863.014,0.05,68493.151,70048.196,0.448,0.395,5.171
X495,104.573,10.4082,2,Phú Mỹ,Hà Tiên,Kiên Giang,534.000,27.000,80.000,641.000,17.000,1.120,18.850,997.969,0.005,27.615,1,70433.521,0.001,744,71459.106,70715.106,71459106.03,0,7145.911,57167.285,0.002,114.335,1369863.014,0.05,68493.151,75753.396,0.029,0.025,1.071
X496,106.13,10.4473,2,Mỹ Hạnh Trung,Cai Lậy,Tiền Giang,727.000,36.000,109.000,873.000,349.000,1.120,391.100,67002.126,0.005,404.147,1,9409.542,0.001,1622,76815.814,75193.814,7681581.412,0,768.158,6145.265,0.002,12.291,1369863.014,0.05,68493.151,69273.599,0.448,0.241,0.921
X497,105.333,10.4458,2,Bình Hòa,Châu Thành,An Giang,2119.000,106.000,318.000,2542.000,50.000,1.120,56.550,85951.317,0.005,128.892,1,4779.768,0.001,3105,90859.978,87754.978,90859977.66,0,9085.998,72687.982,0.002,145.376,1369863.014,0.05,68493.151,77724.524,0.022,0.018,0.886
X498,106.111,10.4361,2,Tân Bình,Cai Lậy,Tiền Giang,592.000,30.000,89.000,710.000,284.000,1.120,318.080,67002.126,0.005,404.147,1,9409.542,0.001,1459,76815.814,75356.814,7681581.412,0,768.158,6145.265,0.002,12.291,1369863.014,0.05,68493.151,69273.599,0.448,0.218,0.919
X499,105.488,10.4328,2,An Thạnh Trung,Chợ Mới,An Giang,1736.000,87.000,260.000,2083.000,433.000,1.120,485.140,59726.728,0.005,465.033,1,951.598,0.001,2848,61143.359,58295.359,61143359.06,0,6114.336,48914.687,0.002,97.829,1369863.014,0.05,68493.151,74705.316,0.233,0.17,1.281
X500,106.396,10.4462,2,Mỹ Tịnh An,Chợ Gạo,Tiền Giang,988.000,49.000,148.000,1186.000,474.000,1.120,531.330,50304.521,0.005,1878.781,1,1249.315,0.001,3318,53432.617,50114.617,5343261.657,0,534.326,4274.609,0.002,8.549,1369863.014,0.05,68493.151,69036.026,0.448,0.16,1.378
X501,106.365,10.4034,2,Lương Hòa Lạc,Chợ Gạo,Tiền Giang,1087.000,54.000,163.000,1305.000,522.000,1.120,584.640,50304.521,0.005,1878.781,1,1249.315,0.001,3437,53432.617,49995.617,5343261.657,0,534.326,4274.609,0.002,8.549,1369863.014,0.05,68493.151,69036.026,0.448,0.17,1.381
X502,105.546,10.4007,2,Hội An Đông,Lấp Vò,Đồng Tháp,875.000,44.000,131.000,1050.000,188.000,1.120,210.520,94843.098,0.005,337.123,1,5412.013,0.001,1867,100592.234,98725.234,100592233.7,0,10059.223,80473.787,0.002,160.948,1369863.014,0.05,68493.151,78713.322,0.2,0.113,0.797
X503,104.481,10.3882,2,Bình San,Hà Tiên,Kiên Giang,1046.000,52.000,157.000,1255.000,502.000,1.120,562.240,997.969,0.005,27.615,1,70433.521,0.001,1358,71459.106,70101.106,71459106.03,0,7145.911,57167.285,0.002,114.335,1369863.014,0.05,68493.151,75753.396,0.448,0.414,1.081
X504,106.146,10.3472,2,Long Tiên,Cai Lậy,Tiền Giang,1274.000,64.000,191.000,1529.000,612.000,1.120,684.990,67002.126,0.005,404.147,1,9409.542,0.001,2278,76815.814,74537.814,7681581.412,0,768.158,6145.265,0.002,12.291,1369863.014,0.05,68493.151,69273.599,0.448,0.301,0.929
X505,105.618,10.3396,2,Vĩnh Thạnh,Lấp Vò,Đồng Tháp,1669.000,83.000,250.000,2003.000,801.000,1.120,897.340,94843.098,0.005,337.123,1,5412.013,0.001,2820,100592.234,97772.234,100592233.7,0,10059.223,80473.787,0.002,160.948,1369863.014,0.05,68493.151,78713.322,0.448,0.318,0.805
X506,106.667,10.3649,2,4,Go Cong,Tiền Giang,1679.000,336.000,252.000,2267.000,907.000,1.120,1015.620,16236.301,0.005,411.674,1,19035.616,0.001,2779,35683.591,32904.591,3568359.144,0,356.836,2854.687,0.002,5.709,1369863.014,0.05,68493.151,68855.696,0.448,0.365,2.093
X507,106.678,10.3673,2,3,Go Cong,Tiền Giang,1023.000,205.000,153.000,1381.000,552.000,1.120,618.690,16236.301,0.005,411.674,1,19035.616,0.001,1893,35683.591,33790.591,3568359.144,0,356.836,2854.687,0.002,5.709,1369863.014,0.05,68493.151,68855.696,0.448,0.327,2.038
X508,105.443,10.3588,2,Mỹ Qúy,Long Xuyen Township,An Giang,1646.000,329.000,247.000,2222.000,149.000,1.120,166.400,13120.729,0.005,174.692,1,5285.564,0.001,2468,18580.985,16112.985,18580985.25,0,1858.099,14864.788,0.002,29.73,1369863.014,0.05,68493.151,70380.979,0.075,0.067,4.368
X509,105.376,10.2958,2,Vĩnh Chánh,Thoại Sơn,An Giang,1009.000,50.000,151.000,1210.000,231.000,1.120,258.520,94417.645,0.005,164.235,1,9870.749,0.001,1856,104452.63,102596.63,104452630.1,0,10445.263,83562.104,0.002,167.124,1369863.014,0.05,68493.151,79105.538,0.214,0.139,0.771
X510,106.631,10.3031,2,Long Bình,Gò Công Tây,Tiền Giang,1521.000,304.000,228.000,2053.000,821.000,1.120,919.740,69295.401,0.005,1671.773,1,15686.888,0.001,4087,86654.063,82567.063,8665406.296,0,866.541,6932.325,0.002,13.865,1369863.014,0.05,68493.151,69373.556,0.448,0.225,0.84
X511,106.694,10.3031,2,Phước Trung,Gò Công Đông,Tiền Giang,1198.000,240.000,180.000,1618.000,647.000,1.120,724.860,53873.409,0.005,930.667,1,39974.214,0.001,2858,94778.29,91920.29,9477828.955,0,947.783,7582.263,0.002,15.165,1369863.014,0.05,68493.151,69456.098,0.448,0.254,0.756
X512,106.76,10.2956,2,Tân Thành,Gò Công Đông,Tiền Giang,1594.000,319.000,239.000,2152.000,861.000,1.120,964.100,53873.409,0.005,930.667,1,39974.214,0.001,3392,94778.29,91386.29,9477828.955,0,947.783,7582.263,0.002,15.165,1369863.014,0.05,68493.151,69456.098,0.448,0.284,0.76
X513,106.544,10.1023,2,An Phú Trung,Ba Tri,Bến Tre,662.000,33.000,99.000,795.000,2094.000,1.120,2345.630,21041.382,0.005,1377.904,1,73472.305,0.001,2352,95891.591,93539.591,9589159.107,0,958.916,7671.327,0.002,15.343,1369863.014,0.05,68493.151,69467.409,2.95,0.997,0.743
X514,106.279,10.1054,2,Khánh Thạnh Tân,Mỏ Cày,Bến Tre,1089.000,54.000,163.000,1306.000,512.000,1.120,573.480,23136.651,0.005,2507.17,1,7488.584,0.001,3936,33132.406,29196.406,3313240.629,0,331.324,2650.593,0.002,5.301,1369863.014,0.05,68493.151,68829.776,0.439,0.146,2.357
X515,106.067,10.4376,2,Phú Nhuận,Cai Lậy,Tiền Giang,916.000,46.000,137.000,1099.000,440.000,1.120,492.350,67002.126,0.005,404.147,1,9409.542,0.001,1848,76815.814,74967.814,7681581.412,0,768.158,6145.265,0.002,12.291,1369863.014,0.05,68493.151,69273.599,0.448,0.266,0.924
X516,105.95,10.4136,2,Thiện Trung,Cái Bè,Tiền Giang,875.000,44.000,131.000,1050.000,420.000,1.120,470.400,74338.251,0.005,544.8,1,16021.075,0.001,1983,90904.126,88921.126,9090412.561,0,909.041,7272.33,0.002,14.545,1369863.014,0.05,68493.151,69416.737,0.448,0.237,0.781
X517,105.143,10.4243,2,Vĩnh An,Châu Thành,An Giang,1012.000,51.000,152.000,1215.000,72.000,1.120,80.380,85951.317,0.005,128.892,1,4779.768,0.001,1778,90859.978,89081.978,90859977.66,0,9085.998,72687.982,0.002,145.376,1369863.014,0.05,68493.151,77724.524,0.066,0.045,0.873
X518,105.638,10.4547,2,2,Cao Lanh,Đồng Tháp,938.000,188.000,141.000,1266.000,506.000,1.120,567.170,12533.242,0.005,142.187,1,2630.137,0.001,1473,15305.566,13832.566,15305565.66,0,1530.557,12244.453,0.002,24.489,1369863.014,0.05,68493.151,70048.196,0.448,0.385,5.064
X519,105.695,10.44,2,Mỹ Thọ,Cao Lãnh,Đồng Tháp,1657.000,331.000,249.000,2237.000,895.000,1.120,1002.180,162342.524,0.005,107.333,1,35159.817,0.001,3191,197609.674,194418.674,197609674.3,0,19760.967,158087.739,0.002,316.175,1369863.014,0.05,68493.151,88570.294,0.448,0.314,0.456
X520,106.227,10.4169,2,Nhị Bình,Châu Thành,Tiền Giang,1812.000,91.000,272.000,2174.000,870.000,1.120,973.950,41868.388,0.005,410.933,1,3388.83,0.001,2798,45668.151,42870.151,4566815.146,0,456.682,3653.452,0.002,7.307,1369863.014,0.05,68493.151,68957.139,0.448,0.348,1.609
X521,104.327,10.361,2,Tiên Hải,Hà Tiên,Kiên Giang,170.000,9.000,26.000,204.000,82.000,1.120,91.390,997.969,0.005,27.615,1,70433.521,0.001,307,71459.106,71152.106,71459106.03,0,7145.911,57167.285,0.002,114.335,1369863.014,0.05,68493.151,75753.396,0.448,0.298,1.065
X522,106.343,10.4478,2,Tân Hiệp,Châu Thành,Tiền Giang,499.000,25.000,75.000,599.000,240.000,1.120,268.350,41868.388,0.005,410.933,1,3388.83,0.001,1223,45668.151,44445.151,4566815.146,0,456.682,3653.452,0.002,7.307,1369863.014,0.05,68493.151,68957.139,0.448,0.219,1.552
X523,106.332,10.4323,2,Thân Cửu Nghĩa,Châu Thành,Tiền Giang,2011.000,101.000,302.000,2413.000,965.000,1.120,1081.020,41868.388,0.005,410.933,1,3388.83,0.001,3037,45668.151,42631.151,4566815.146,0,456.682,3653.452,0.002,7.307,1369863.014,0.05,68493.151,68957.139,0.448,0.356,1.618
X524,106.37,10.4342,2,Phú Kiết,Chợ Gạo,Tiền Giang,1125.000,56.000,169.000,1350.000,540.000,1.120,604.800,50304.521,0.005,1878.781,1,1249.315,0.001,3482,53432.617,49950.617,5343261.657,0,534.326,4274.609,0.002,8.549,1369863.014,0.05,68493.151,69036.026,0.448,0.174,1.382
X525,105.385,10.4339,2,An Châu,Châu Thành,An Giang,2431.000,122.000,365.000,2917.000,22.000,1.120,24.170,85951.317,0.005,128.892,1,4779.768,0.001,3480,90859.978,87379.978,90859977.66,0,9085.998,72687.982,0.002,145.376,1369863.014,0.05,68493.151,77724.524,0.008,0.007,0.89
X526,106.62,10.4235,2,Bình Xuân,Gò Công Đông,Tiền Giang,2020.000,404.000,303.000,2727.000,17.000,1.120,19.450,53873.409,0.005,930.667,1,39974.214,0.001,3967,94778.29,90811.29,9477828.955,0,947.783,7582.263,0.002,15.165,1369863.014,0.05,68493.151,69456.098,0.007,0.005,0.765
X527,104.003,10.3875,2,Bãi Thơm,Phú Quốc,Kiên Giang,468.000,94.000,70.000,632.000,253.000,1.120,283.140,4483.507,0.005,159.502,1,2136.986,0.001,816,6779.995,5963.995,6779995.151,0,678,5423.996,0.002,10.848,1369863.014,0.05,68493.151,69181.998,0.448,0.347,11.6
X528,106.083,10.4185,2,Bình Phú,Cai Lậy,Tiền Giang,1657.000,83.000,249.000,1988.000,795.000,1.120,890.620,67002.126,0.005,404.147,1,9409.542,0.001,2737,76815.814,74078.814,7681581.412,0,768.158,6145.265,0.002,12.291,1369863.014,0.05,68493.151,69273.599,0.448,0.325,0.935
X529,105.524,10.4154,2,Hội An,Chợ Mới,An Giang,2050.000,102.000,307.000,2460.000,91.000,1.120,102.290,59726.728,0.005,465.033,1,951.598,0.001,3225,61143.359,57918.359,61143359.06,0,6114.336,48914.687,0.002,97.829,1369863.014,0.05,68493.151,74705.316,0.042,0.032,1.29
X530,106.457,10.4375,2,Dương Xuân Hội,Châu Thành,Long An,681.000,34.000,102.000,817.000,207.000,1.120,231.560,38018.661,0.005,0,1,39416.83,0.001,1047,77435.491,76388.491,77435491.19,0,7743.549,61948.393,0.002,123.897,1369863.014,0.05,68493.151,76360.597,0.283,0.221,1
X531,104.889,10.3874,2,Lương An Trà,Tri Tôn,An Giang,809.000,40.000,121.000,971.000,8.000,1.120,9.430,116761.297,0.005,403.973,1,398.904,0.001,1959,117564.174,115605.174,117564174.2,0,11756.417,94051.339,0.002,188.103,1369863.014,0.05,68493.151,80437.671,0.01,0.005,0.696
X532,105.809,10.3782,2,Mỹ Hiệp,Cao Lãnh,Đồng Tháp,1374.000,275.000,206.000,1855.000,742.000,1.120,831.040,162342.524,0.005,107.333,1,35159.817,0.001,2809,197609.674,194800.674,197609674.3,0,19760.967,158087.739,0.002,316.175,1369863.014,0.05,68493.151,88570.294,0.448,0.296,0.455
X533,106.164,10.4229,2,Tân Hội,Cai Lậy,Tiền Giang,1150.000,58.000,173.000,1380.000,552.000,1.120,618.240,67002.126,0.005,404.147,1,9409.542,0.001,2129,76815.814,74686.814,7681581.412,0,768.158,6145.265,0.002,12.291,1369863.014,0.05,68493.151,69273.599,0.448,0.29,0.928
X534,105.636,10.4288,2,6,Cao Lanh,Đồng Tháp,2445.000,489.000,367.000,3301.000,1320.000,1.120,1478.850,12533.242,0.005,142.187,1,2630.137,0.001,3508,15305.566,11797.566,15305565.66,0,1530.557,12244.453,0.002,24.489,1369863.014,0.05,68493.151,70048.196,0.448,0.422,5.938
X535,106.3,10.4175,2,Tam Hiệp,Châu Thành,Tiền Giang,1576.000,79.000,236.000,1891.000,756.000,1.120,847.170,41868.388,0.005,410.933,1,3388.83,0.001,2515,45668.151,43153.151,4566815.146,0,456.682,3653.452,0.002,7.307,1369863.014,0.05,68493.151,68957.139,0.448,0.337,1.598
X536,105.347,10.4101,2,Hòa Bình Thạnh,Châu Thành,An Giang,1348.000,67.000,202.000,1618.000,28.000,1.120,31.760,85951.317,0.005,128.892,1,4779.768,0.001,2181,90859.978,88678.978,90859977.66,0,9085.998,72687.982,0.002,145.376,1369863.014,0.05,68493.151,77724.524,0.02,0.015,0.876
X537,106.265,10.4173,2,Long Định,Châu Thành,Tiền Giang,1492.000,75.000,224.000,1790.000,716.000,1.120,801.920,41868.388,0.005,410.933,1,3388.83,0.001,2414,45668.151,43254.151,4566815.146,0,456.682,3653.452,0.002,7.307,1369863.014,0.05,68493.151,68957.139,0.448,0.332,1.594
X538,105.434,10.4192,2,Mỹ Hòa Hưng,Long Xuyen Township,An Giang,2631.000,526.000,395.000,3551.000,306.000,1.120,342.260,13120.729,0.005,174.692,1,5285.564,0.001,3797,18580.985,14783.985,18580985.25,0,1858.099,14864.788,0.002,29.73,1369863.014,0.05,68493.151,70380.979,0.096,0.09,4.761
X539,106.437,10.4253,2,Long Trì,Châu Thành,Long An,722.000,36.000,108.000,866.000,119.000,1.120,133.570,38018.661,0.005,0,1,39416.83,0.001,1096,77435.491,76339.491,77435491.19,0,7743.549,61948.393,0.002,123.897,1369863.014,0.05,68493.151,76360.597,0.154,0.122,1
X540,106.766,10.416,2,Vàm Láng,Gò Công Đông,Tiền Giang,1621.000,324.000,243.000,2188.000,875.000,1.120,980.220,53873.409,0.005,930.667,1,39974.214,0.001,3428,94778.29,91350.29,9477828.955,0,947.783,7582.263,0.002,15.165,1369863.014,0.05,68493.151,69456.098,0.448,0.286,0.76
X541,105.753,10.4031,2,Bình Hàng Trung,Cao Lãnh,Đồng Tháp,1339.000,268.000,201.000,1808.000,723.000,1.120,809.980,162342.524,0.005,107.333,1,35159.817,0.001,2762,197609.674,194847.674,197609674.3,0,19760.967,158087.739,0.002,316.175,1369863.014,0.05,68493.151,88570.294,0.448,0.293,0.455
X542,105.083,10.4049,2,Tà Đảnh,Tri Tôn,An Giang,743.000,37.000,111.000,891.000,11.000,1.120,11.790,116761.297,0.005,403.973,1,398.904,0.001,1879,117564.174,115685.174,117564174.2,0,11756.417,94051.339,0.002,188.103,1369863.014,0.05,68493.151,80437.671,0.013,0.006,0.695
X543,104.791,10.3141,2,Bình Giang,Hòn Đất,Kiên Giang,1492.000,75.000,224.000,1790.000,2.000,1.120,1.870,176727.267,0.005,1399.138,1,179658.588,0.001,4252,357784.993,353532.993,357784993,0,35778.499,286227.994,0.002,572.456,1369863.014,0.05,68493.151,104844.106,0.001,0,0.297
